"TIMESTAMP"	"Temp_5cm"	"Temp_10cm"	"Temp_20cm"	"Temp_30cm"	"Temp_40cm"	"Temp_50cm"	"Temp_60cm"	"Temp_75cm"	"Temp_100cm"
"2025-04-24 04:45:00"	18.40219	19.66174	21.53399	22.67025	23.2976	23.75277	24.0288	24.36923	24.83901
"2025-04-24 05:00:00"	18.32318	19.58007	21.47671	22.64065	23.26748	23.75277	24.0288	24.33816	24.87057
"2025-04-24 05:15:00"	18.24429	19.52575	21.44808	22.58157	23.26748	23.72222	23.99801	24.33816	24.87057
"2025-04-24 05:30:00"	18.1918	19.47146	21.36236	22.552	23.23739	23.72222	23.99801	24.33816	24.87057
"2025-04-24 05:45:00"	18.11322	19.41729	21.33383	22.52255	23.2073	23.72222	23.96725	24.33816	24.87057
"2025-04-24 06:00:00"	18.06094	19.33615	21.27685	22.49304	23.2073	23.69177	23.99801	24.33816	24.83901
"2025-04-24 06:15:00"	18.00869	19.28216	21.24841	22.46359	23.17724	23.69177	23.96725	24.33816	24.83901
"2025-04-24 06:30:00"	17.93048	19.22827	21.19155	22.40478	23.14721	23.63082	23.96725	24.33816	24.83901
"2025-04-24 06:45:00"	17.90441	19.14752	21.13482	22.37539	23.11721	23.63082	23.96725	24.30709	24.83901
"2025-04-24 07:00:00"	17.87841	19.09381	21.10644	22.34603	23.08721	23.63082	23.96725	24.30709	24.83901
"2025-04-24 07:15:00"	17.87841	19.06695	21.04983	22.31674	23.08721	23.63082	23.93655	24.30709	24.83901
"2025-04-24 07:30:00"	17.95654	19.04016	20.99328	22.28741	23.05728	23.6004	23.93655	24.30709	24.83901
"2025-04-24 07:45:00"	18.06094	19.04016	20.93682	22.22888	23.02734	23.6004	23.93655	24.30709	24.83901
"2025-04-24 08:00:00"	18.1918	19.04016	20.93682	22.1997	22.99746	23.57	23.90585	24.27606	24.83901
"2025-04-24 08:15:00"	18.32318	19.09381	20.88043	22.1705	22.96759	23.57	23.90585	24.27606	24.83901
"2025-04-24 08:30:00"	18.53421	19.12066	20.85229	22.14129	22.93771	23.5093	23.87518	24.30709	24.83901
"2025-04-24 08:45:00"	18.74642	19.22827	20.82418	22.11215	22.90792	23.5093	23.87518	24.30709	24.80749
"2025-04-24 09:00:00"	19.01336	19.33615	20.79605	22.05392	22.87811	23.47894	23.87518	24.27606	24.80749
"2025-04-24 09:15:00"	19.30917	19.41729	20.79605	22.05392	22.84835	23.47894	23.84454	24.27606	24.80749
"2025-04-24 09:30:00"	19.63449	19.58007	20.79605	22.02484	22.84835	23.47894	23.81393	24.27606	24.83901
"2025-04-24 09:45:00"	19.96267	19.74359	20.79605	21.99578	22.81857	23.44866	23.84454	24.30709	24.83901
"2025-04-24 10:00:00"	20.46044	19.96267	20.82418	21.96673	22.78887	23.41842	23.81393	24.27606	24.83901
"2025-04-24 10:15:00"	21.24841	20.21072	20.85229	21.93774	22.75918	23.38818	23.81393	24.24505	24.80749
"2025-04-24 10:30:00"	21.64889	20.54406	20.85229	21.93774	22.75918	23.38818	23.78335	24.24505	24.83901
"2025-04-24 10:45:00"	21.96673	20.85229	20.90863	21.90875	22.72949	23.32778	23.78335	24.24505	24.80749
"2025-04-24 11:00:00"	22.1705	21.07809	20.99328	21.90875	22.69985	23.35797	23.75277	24.24505	24.80749
"2025-04-24 11:15:00"	22.61108	21.33383	21.10644	21.90875	22.69985	23.32778	23.75277	24.21405	24.80749
"2025-04-24 11:30:00"	23.11721	21.62014	21.19155	21.90875	22.64065	23.2976	23.75277	24.21405	24.80749
"2025-04-24 11:45:00"	23.32778	21.87979	21.27685	21.90875	22.64065	23.2976	23.72222	24.21405	24.80749
"2025-04-24 12:00:00"	23.5093	22.14129	21.39093	21.93774	22.64065	23.2976	23.72222	24.21405	24.80749
"2025-04-24 12:15:00"	23.44866	22.34603	21.47671	21.96673	22.64065	23.26748	23.69177	24.21405	24.776
"2025-04-24 12:30:00"	23.32778	22.43417	21.59143	21.96673	22.61108	23.23739	23.69177	24.1831	24.80749
"2025-04-24 12:45:00"	23.35797	22.552	21.70648	22.02484	22.61108	23.23739	23.69177	24.1831	24.80749
"2025-04-24 13:00:00"	23.53964	22.61108	21.76416	22.05392	22.61108	23.23739	23.69177	24.1831	24.80749
"2025-04-24 13:15:00"	23.63082	22.72949	21.85083	22.08303	22.61108	23.2073	23.66125	24.15222	24.80749
"2025-04-24 13:30:00"	23.81393	22.84835	21.96673	22.11215	22.61108	23.2073	23.63082	24.15222	24.80749
"2025-04-24 13:45:00"	24.12133	22.96759	22.05392	22.1705	22.61108	23.2073	23.63082	24.1831	24.80749
"2025-04-24 14:00:00"	24.12133	23.11721	22.11215	22.1705	22.64065	23.17724	23.63082	24.15222	24.776
"2025-04-24 14:15:00"	24.12133	23.2073	22.1997	22.22888	22.64065	23.17724	23.6004	24.15222	24.776
"2025-04-24 14:30:00"	24.09042	23.2976	22.28741	22.25817	22.64065	23.17724	23.6004	24.15222	24.80749
"2025-04-24 14:45:00"	24.15222	23.35797	22.37539	22.31674	22.67025	23.17724	23.6004	24.12133	24.80749
"2025-04-24 15:00:00"	24.1831	23.38818	22.43417	22.34603	22.64065	23.14721	23.57	24.12133	24.80749
"2025-04-24 15:15:00"	24.1831	23.47894	22.52255	22.40478	22.67025	23.17724	23.57	24.12133	24.74453
"2025-04-24 15:30:00"	24.15222	23.5093	22.58157	22.43417	22.69985	23.17724	23.57	24.12133	24.776
"2025-04-24 15:45:00"	24.09042	23.57	22.67025	22.49304	22.72949	23.17724	23.57	24.09042	24.776
"2025-04-24 16:00:00"	24.0288	23.53964	22.72949	22.52255	22.72949	23.17724	23.53964	24.09042	24.776
"2025-04-24 16:15:00"	23.93655	23.57	22.75918	22.552	22.75918	23.17724	23.53964	24.05963	24.776
"2025-04-24 16:30:00"	23.84454	23.57	22.81857	22.61108	22.78887	23.17724	23.53964	24.05963	24.74453
"2025-04-24 16:45:00"	23.72222	23.53964	22.87811	22.64065	22.78887	23.17724	23.53964	24.09042	24.776
"2025-04-24 17:00:00"	23.63082	23.5093	22.90792	22.67025	22.81857	23.17724	23.53964	24.09042	24.776
"2025-04-24 17:15:00"	23.5093	23.44866	22.93771	22.69985	22.84835	23.17724	23.53964	24.05963	24.776
"2025-04-24 17:30:00"	23.35797	23.38818	22.96759	22.75918	22.87811	23.2073	23.53964	24.09042	24.776
"2025-04-24 17:45:00"	23.17724	23.32778	22.99746	22.78887	22.87811	23.2073	23.53964	24.05963	24.74453
"2025-04-24 18:00:00"	22.99746	23.26748	22.99746	22.78887	22.90792	23.2073	23.5093	24.0288	24.7131
"2025-04-24 18:15:00"	22.81857	23.14721	23.02734	22.84835	22.93771	23.2073	23.53964	24.05963	24.74453
